word1,word2,word3,word4,category,difficulty,General Category,game_id
tri,pec,quad,ab,"muscles, informally",medium,Idioms & Slang,518
goatee,pitchfork,tail,horns,parts of a devil costume,hard,Members of a Set/Entities,518
elm,sesame,fear,jump,streets on screen,very_hard,Noun/Concept Synonyms,518
tin,lead,mercury,gold,metal elements,easy,Noun/Concept Synonyms,518
crag,ledge,cliff,ridge,parts of a mountain,hard,Members of a Set/Entities,519
downing,main,wall,fleet,streets with symbolic importance,very_hard,Descriptor/Adjective Synonyms,519
hornet’s nest,can of worms,minefield,pandora’s box,metaphors for potentially volatile situations,easy,Idioms & Slang,519
jacked,built,ripped,swole,muscular,medium,Noun/Concept Synonyms,519
blues,soul,funk,country,music genres,medium,Members of a Set/Entities,520
sphere,circle,scene,world,milieu,easy,Noun/Concept Synonyms,520
pose,chord,deal,match,strike a ___,very_hard,Fill-in-the-Blank,520
shoulder,divider,lane,median,parts of a road,hard,Members of a Set/Entities,520
hash,medley,jumble,stew,mishmash,easy,Noun/Concept Synonyms,521
deck,anchor,bridge,aft,parts of a ship,hard,Members of a Set/Entities,521
cheese,theory,bikini,bean,string ___,very_hard,Fill-in-the-Blank,521
organ,bass,triangle,harp,musical instruments,medium,Members of a Set/Entities,521
yardstick,benchmark,gauge,standard,model for reference,easy,Noun/Concept Synonyms,522
horn,recorder,horn,fiddle,musical instruments,medium,Members of a Set/Entities,522
glue,tuesday,8,bowl,super ___,very_hard,Fill-in-the-Blank,522
bow,mast,deck,fore,parts of a ship,hard,Members of a Set/Entities,522
la,ti,fa,do,musical notes,medium,Noun/Concept Synonyms,523
train,car,boat,plane,modes of transportation,easy,Noun/Concept Synonyms,523
chain,flapper,float,handle,parts of a toilet tank,hard,Members of a Set/Entities,523
banner,stark,prince,wayne,superhero last names,very_hard,Members of a Set/Entities,523
pulp,root,enamel,crown,parts of a tooth,hard,Members of a Set/Entities,524
wind,rhythm,string,brass,musical sections,medium,Noun/Concept Synonyms,524
fish,massage,chef,meatball,swedish ___,very_hard,Fill-in-the-Blank,524
pamper,humor,indulge,baby,mollycoddle,easy,Noun/Concept Synonyms,524
sixteen,tooth,talk,potato,sweet ___,very_hard,Fill-in-the-Blank,525
nose,engine,wing,cabin,parts of an airplane,hard,Members of a Set/Entities,525
jail,boardwalk,chance,go,monopoly squares,easy,Noun/Concept Synonyms,525
carousel,chicago,cabaret,cats,musicals beginning with “c”,medium,Noun/Concept Synonyms,525
pickup,fret,peg,string,parts of an electric guitar,hard,Members of a Set/Entities,526
crook,quack,cheat,shark,swindler,very_hard,Noun/Concept Synonyms,526
rev,prof,ms,gen,name prefixes,medium,Word Structure/Play,526
purr,buzz,drone,hum,monotonous sounds,easy,Descriptor/Adjective Synonyms,526
gas,cable,electric,water,monthly bills,easy,Noun/Concept Synonyms,527
whip,fedora,satchel,bomber,parts of an indiana jones costume,hard,Members of a Set/Entities,527
savanna,cliff,brook,dale,natural features,medium,Noun/Concept Synonyms,527
caret,star,brace,hash,symbols on a keyboard,very_hard,Members of a Set/Entities,527
spat,row,tiff,quarrel,synonyms for argument,very_hard,Noun/Concept Synonyms,528
sun,thunder,king,magic,nba players,medium,Members of a Set/Entities,528
hover,scroll,click,drag,mouse actions,easy,Noun/Concept Synonyms,528
rind,stem,seed,core,parts of fruit you might not eat,hard,Members of a Set/Entities,528
bolt,barrel,hurtle,tear,move at breakneck speed,easy,Action/Verb Synonyms,529
ribbon,elbow,wheel,ear,pasta shapes,hard,Noun/Concept Synonyms,529
moan,grouse,carp,gripe,synonyms for complain,very_hard,Noun/Concept Synonyms,529
bucks,nets,jazz,heat,nba teams,medium,Members of a Set/Entities,529
honeycomb,checkers,stripes,camo,patterns,hard,Noun/Concept Synonyms,530
but,rum,ars,boot,synonyms for rear end minus last letter,very_hard,Word Structure/Play,530
scoop,boat,v,crew,necklines,medium,Noun/Concept Synonyms,530
dash,bolt,fly,dart,move quickly,easy,Action/Verb Synonyms,530
storm,bone,rex,shirt,t-___,very_hard,Fill-in-the-Blank,531
pony,ante,settle,cough,"pay, with “up”",hard,Noun/Concept Synonyms,531
fly,soar,glide,float,move through the air,easy,Action/Verb Synonyms,531
drop cloth,roller,paint,tape,needs for painting a room,medium,Idioms & Slang,531
dice,scorecard,pencil,cup,needs for playing yahtzee,medium,Noun/Concept Synonyms,532
push,drive,prompt,propel,move to action,easy,Action/Verb Synonyms,532
masterpiece,nova,nature,frontline,pbs shows,hard,Trivia/Pop Culture,532
lovers,tower,fool,magician,"tarot cards, with “the”",very_hard,Noun/Concept Synonyms,532
groove,bop,sway,bounce,move to the music,easy,Action/Verb Synonyms,533
family,order,domain,class,taxonomy ranks,very_hard,Noun/Concept Synonyms,533
envelope,name,stamp,address,needs for sending a letter,medium,Word Structure/Play,533
ace,nail,rock,crush,perform well on,hard,Action/Verb Synonyms,533
rubber bands,basin,dye,shirt,needs for tie-dyeing a shirt,medium,Idioms & Slang,534
medicine,commute,vision,prompter,tele___,very_hard,Fill-in-the-Blank,534
picture,flick,feature,film,movie,easy,Noun/Concept Synonyms,534
age,day,time,era,period,hard,Noun/Concept Synonyms,534
as,k,be,i,periodic table symbols,hard,Members of a Set/Entities,535
romance,musical,western,horror,movie genres,easy,Members of a Set/Entities,535
tramp,prince,rascals,mermaid,the little ___,very_hard,Fill-in-the-Blank,535
chronicle,register,herald,sun,newspaper names,medium,Members of a Set/Entities,535
balcony,stage,box,orchestra,theater sections,very_hard,Noun/Concept Synonyms,536
ride,badger,bug,harry,pester,hard,Noun/Concept Synonyms,536
business,national,opinion,style,newspaper sections,medium,Noun/Concept Synonyms,536
cast,plot,genre,title,movie summary info,easy,Noun/Concept Synonyms,536
munich,chicago,rio,philadelphia,movie title cities,easy,Members of a Set/Entities,537
heart,nucleus,hub,center,nexus,medium,Noun/Concept Synonyms,537
walls,musicians,pitchers,cornfield,they have literal/idiomatic ears,very_hard,Descriptor/Adjective Synonyms,537
campaign,press,appeal,lobby,petition (for),hard,Noun/Concept Synonyms,537
aquarium,geometry,tampa bay,sun,they have rays,very_hard,Noun/Concept Synonyms,538
eyedropper,eraser,magic wand,lasso,photoshop tools,hard,Members of a Set/Entities,538
town,city,county,village,municipalities,easy,Noun/Concept Synonyms,538
moniker,designation,handle,sobriquet,nickname,medium,Noun/Concept Synonyms,538
owl,moth,wolf,bat,nocturnal animals,medium,Members of a Set/Entities,539
hanger,hammer,level,nail,picture hanging needs,hard,Noun/Concept Synonyms,539
grouch,o,statuette,baloney,things called “oscar”,very_hard,Trivia/Pop Culture,539
mist,fog,haze,cloud,murky condition,easy,Noun/Concept Synonyms,539
tri,quad,pec,lat,"muscles, informally",easy,Idioms & Slang,540
row,racket,clatter,ruckus,noisy disturbance,medium,Noun/Concept Synonyms,540
puck,ball,stone,birdie,pieces of olympic sports equipment,hard,Members of a Set/Entities,540
abecedarium,computer keyboard,scrabble,ouija board,things featuring letters a through z,very_hard,Word Structure/Play,540
flipper,plunger,ball,bumper,pinball machine components,hard,Noun/Concept Synonyms,541
bunk,crock,baloney,tripe,nonsense,medium,Noun/Concept Synonyms,541
comets,dress coat,coin toss,sonic the hedgehog,things featuring tails,very_hard,Members of a Set/Entities,541
pop,metal,emo,funk,music genres,easy,Members of a Set/Entities,541
suck,stink,bite,blow,not be good,medium,Noun/Concept Synonyms,542
filter,tamper,pipe cleaner,lighter,pipe-smoking accessories,hard,Action/Verb Synonyms,542
country,jazz,rock,blues,music genres,easy,Members of a Set/Entities,542
genie,message,ship,lightning,things in bottles,very_hard,Members of a Set/Entities,542
zip,bite,tang,kick,piquancy,hard,Descriptor/Adjective Synonyms,543
but,besides,save,except,not including,medium,Noun/Concept Synonyms,543
mittens,kettles,raindrops,whiskers,things in “my favorite things”,very_hard,Members of a Set/Entities,543
pop,folk,punk,rap,music genres,easy,Members of a Set/Entities,543
stop,rewind,shuffle,skip,music player buttons,easy,Descriptor/Adjective Synonyms,544
liberty,life,happiness,pursuit,nouns from a famous line in the declaration of independence,medium,Trivia/Pop Culture,544
brave,coco,up,cars,pixar movies,hard,Trivia/Pop Culture,544
maraca,hands,snowglobe,polaroid,things people shake,very_hard,Members of a Set/Entities,544
tea,aura,palm,tarot,things read in divination,very_hard,Members of a Set/Entities,545
theremin,harp,bass,timpani,musical instruments,easy,Members of a Set/Entities,545
handful,pest,pain,bother,nuisance,medium,Noun/Concept Synonyms,545
racecar,grumpy old man,talking doll,clownfish,pixar protagonists,hard,Noun/Concept Synonyms,545
bassoon,tambourine,trombone,recorder,musical instruments,easy,Members of a Set/Entities,546
bottle,graduate,mushroom,salary,things that are capped,very_hard,Members of a Set/Entities,546
audio,games,news,cooking,nyt offerings,medium,Noun/Concept Synonyms,546
put,laid,sat,placed,placed down,hard,Noun/Concept Synonyms,546
ascot,tie,scarf,bolo,neckwear,easy,Noun/Concept Synonyms,547
aegis,pandora’s box,apple of discord,golden fleece,objects from greek myth,medium,Noun/Concept Synonyms,547
shadow,doubt,movie,vote,things that are cast,very_hard,Members of a Set/Entities,547
champagne,nice,tours,dijon,places in france,hard,Noun/Concept Synonyms,547
baby,blow,package,speech,things that are delivered,very_hard,Members of a Set/Entities,548
gulf,chevron,shell,7-eleven,places that sell gas,hard,Noun/Concept Synonyms,548
point,line,solid,plane,"objects in 0-, 1-, 2- and 3-dimensional space",medium,Idioms & Slang,548
though,however,still,yet,nevertheless,easy,Descriptor/Adjective Synonyms,548
red carpet,american flag,uber rating,galaxy,places to find stars,hard,Noun/Concept Synonyms,549
zodiac,clock,year,foot,things that are divided into twelve segments,very_hard,Members of a Set/Entities,549
wire,flash,bulletin,report,news announcement,easy,Noun/Concept Synonyms,549
stop,block,clog,jam,obstruct,medium,Noun/Concept Synonyms,549
columnist,photographer,reporter,editor,newspaper jobs,easy,Noun/Concept Synonyms,550
rocker,swing,hammock,cradle,places to lie/sit that move,hard,Idioms & Slang,550
hoagie,baton,torpedo,cigar,things that are long and cylindrical,very_hard,Members of a Set/Entities,550
smith,miller,mason,fisher,occupational surnames,medium,Members of a Set/Entities,550
eggplant,eggplant,lavender,grimace,things that are purple,very_hard,Members of a Set/Entities,551
arts,business,comics,sports,newspaper sections,easy,Noun/Concept Synonyms,551
sheep,squid,deer,shrimp,plural animals identical to their singular forms,hard,Members of a Set/Entities,551
drift,current,wave,tide,ocean phenomena,medium,Members of a Set/Entities,551
packer,raven,cowboy,bronco,nfl players,easy,Members of a Set/Entities,552
barney the dinosaur,people eater,amethyst,swing state,things that are purple,very_hard,Members of a Set/Entities,552
up first,radiolab,wtf,serial,podcasts,hard,Noun/Concept Synonyms,552
pawn,puppet,instrument,tool,one being manipulated,medium,Noun/Concept Synonyms,552
gum,glue,tape,stick,things that are “sticky”,very_hard,Members of a Set/Entities,553
meter,verse,line,rhyme,poetry terms,hard,Noun/Concept Synonyms,553
buck,smacker,single,clam,one dollar,medium,Noun/Concept Synonyms,553
club,lounge,bar,disco,nightspots,easy,Noun/Concept Synonyms,553
call,check,raise,fold,poker actions,hard,Noun/Concept Synonyms,554
table,book,tree,salad,things that can have leaves,very_hard,Members of a Set/Entities,554
baloney,bull,rubbish,bunk,nonsense,easy,Noun/Concept Synonyms,554
aviator,flier,ace,pilot,one flying an airplane,medium,Noun/Concept Synonyms,554
faucet,nose,candidate,mascara,things that can run,very_hard,Members of a Set/Entities,555
bones,elementary,kojak,monk,police procedurals,hard,Noun/Concept Synonyms,555
month,juror,donut,rose,one in a dozen,medium,Noun/Concept Synonyms,555
mean,par,average,standard,norm,easy,Noun/Concept Synonyms,555
noodle,muse,reflect,deliberate,ponder,hard,Noun/Concept Synonyms,556
union,inspiration,cobra,lightning,things that can strike,very_hard,Members of a Set/Entities,556
gone,mia,elsewhere,absent,not present,easy,Noun/Concept Synonyms,556
volunteer,guinea pig,participant,subject,one in a research study,medium,Idioms & Slang,556
sister,deadly sin,continent,wonder,one in a septet,medium,Noun/Concept Synonyms,557
uneven,rugged,rough,bumpy,"not smooth, as terrain",easy,Noun/Concept Synonyms,557
tide,sun,elevator,yo-yo,things that go up and down,very_hard,Members of a Set/Entities,557
kettle,stovetop,microwave,popper,popcorn-making methods,hard,Action/Verb Synonyms,557
buggy,spotty,erratic,glitchy,not working reliably,easy,Descriptor/Adjective Synonyms,558
waffle iron,clam,laptop,compact,things that open like a clam,very_hard,Members of a Set/Entities,558
mother,president,saint patrick,saint valentine,ones celebrated with holidays,medium,Noun/Concept Synonyms,558
share,piece,take,cut,portion of profit,hard,Noun/Concept Synonyms,558
vacuum,vampire,straw,leech,things that suck,very_hard,Members of a Set/Entities,559
big,popular,hot,in,of-the-moment,easy,Noun/Concept Synonyms,559
former,prior,past,late,onetime,medium,Noun/Concept Synonyms,559
boot,tow,ticket,points,possible results of a traffic violation,hard,Idioms & Slang,559
digression,tangent,detour,aside,off-topic remarks,easy,Descriptor/Adjective Synonyms,560
fix,hole,spot,corner,predicament,hard,Noun/Concept Synonyms,560
character,makeup,nature,fiber,one’s constitution,medium,Noun/Concept Synonyms,560
pendulum,saloon doors,golfer,swing,things that swing,very_hard,Members of a Set/Entities,560
vanilla,ivory,eggshell,cream,off-white shades,easy,Noun/Concept Synonyms,561
break,time,shot,chance,opportunity,medium,Descriptor/Adjective Synonyms,561
bird,kettle,train,referee,things that whistle,very_hard,Members of a Set/Entities,561
binds,jams,spots,pickles,predicaments,hard,Noun/Concept Synonyms,561
shot,turn,chance,opening,opportunity,medium,Descriptor/Adjective Synonyms,562
forecast,divine,read,call,predict,hard,Noun/Concept Synonyms,562
approval,consent,support,blessing,official sanctioning,easy,Noun/Concept Synonyms,562
dandelion,eyelash,candle,dice,things to blow on for wishes/luck,very_hard,Members of a Set/Entities,562
pro,sub,super,retro,prefixes,hard,Word Structure/Play,563
tongue,tripe,heart,gizzard,organ meats,medium,Noun/Concept Synonyms,563
remote,tongue,heels,mouse,things to click,very_hard,Members of a Set/Entities,563
maxim,chestnut,saw,adage,old saying,easy,Noun/Concept Synonyms,563
drill,comedian,bridle,byte,things with bits,very_hard,Members of a Set/Entities,564
train,chain,string,series,one thing after another,easy,Noun/Concept Synonyms,564
chester,harry,calvin,grover,presidential first names,hard,Members of a Set/Entities,564
kidney,lung,heart,liver,organs,medium,Noun/Concept Synonyms,564
team,number,college,position,pro athlete data,hard,Noun/Concept Synonyms,565
solar panel,spreadsheet,organism,honeycomb,things with cells,very_hard,Members of a Set/Entities,565
ruffle,trim,frill,fringe,ornamental border,medium,Noun/Concept Synonyms,565
principal,headliner,star,lead,one with top billing,easy,Noun/Concept Synonyms,565
undertaker,hitman,rock,snake,"pro wrestling icons, with “the”",hard,Idioms & Slang,566
mate,complement,match,partner,other half,medium,Noun/Concept Synonyms,566
birth,start,dawn,creation,onset,easy,Noun/Concept Synonyms,566
reactor,apple,planet,computer,things with cores,very_hard,Members of a Set/Entities,566
line,trade,field,business,profession,hard,Noun/Concept Synonyms,567
court,yard,square,plaza,open space,easy,Noun/Concept Synonyms,567
potato,hurricane,face,needle,things with eye(s),very_hard,Members of a Set/Entities,567
festival,tailgate,picnic,block party,outdoor events,medium,Noun/Concept Synonyms,567
working,active,functional,running,operating,easy,Action/Verb Synonyms,568
dense,thick,tight,compact,packed,medium,Noun/Concept Synonyms,568
ruby,java,basic,python,programming languages,hard,Action/Verb Synonyms,568
biped,furniture,poem,yardstick,things with feet,very_hard,Members of a Set/Entities,568
trim,tidy,clean,neat,orderly,easy,Descriptor/Adjective Synonyms,569
ski poles,knitting needles,chopsticks,claves,pairs of rods,medium,Noun/Concept Synonyms,569
cage,bacon,ford,cruise,prolific actors,hard,Trivia/Pop Culture,569
sponge,bowling ball,golf course,colander,things with holes,very_hard,Members of a Set/Entities,569
vanilla,plain,standard,normal,ordinary,easy,Descriptor/Adjective Synonyms,570
