word1,word2,word3,word4,category,difficulty,General Category,game_id
q-tip,ice cube,common,future,rappers,hard,Noun/Concept Synonyms,
tip,pain,40,cole,rappers minus first letter,very_hard,Word Structure/Play,
pac,savage,chainz,cent,rappers minus numbers,very_hard,Noun/Concept Synonyms,
rough,gruff,husky,hoarse,raspy,easy,Descriptor/Adjective Synonyms,
percentage,thumbs,stars,a-f,ratings systems,hard,Noun/Concept Synonyms,
basis,foundation,reason,grounds,rationale,easy,Noun/Concept Synonyms,
message,ping,text,contact,reach out to,medium,Noun/Concept Synonyms,
96,mow,noon,sis,reads the same rotated 180°,very_hard,Idioms & Slang,
estate,madrid,world,deal,real ___,very_hard,Fill-in-the-Blank,
catfish,chopped,survivor,alone,reality shows,medium,Trivia/Pop Culture,
domain,field,sphere,area,realm of expertise,easy,Noun/Concept Synonyms,
bounce,ricochet,carom,bank,rebound,medium,Noun/Concept Synonyms,
columbia,virgin,capitol,island,record labels,hard,Noun/Concept Synonyms,
shoebox,brick,fish tank,microwave,rectangular prisms,hard,Noun/Concept Synonyms,
glass,metal,plastic,paper,recycling categories,medium,Action/Verb Synonyms,
bull,carpet,meat,cross,red ___,very_hard,Fill-in-the-Blank,
velvet,herring,delicious,tape,red ___,very_hard,Fill-in-the-Blank,
elegance,grace,style,taste,refined sensibility,easy,Descriptor/Adjective Synonyms,
gleam,glitter,sparkle,flash,reflect light,easy,Noun/Concept Synonyms,
buy,trust,believe,accept,regard as true,easy,Noun/Concept Synonyms,
about,toward,on,concerning,regarding,hard,Action/Verb Synonyms,
limit,check,curb,contain,regulate,hard,Noun/Concept Synonyms,
parrot,echo,repeat,quote,reiterate,medium,Noun/Concept Synonyms,
insurance,escrow,appraisal,mortgage,related to buying a home,hard,Idioms & Slang,
acoustic,auditory,heard,sonic,related to sound/hearing,medium,Noun/Concept Synonyms,
conductor,car,track,station,related to trains,medium,Noun/Concept Synonyms,
mother,cousin,nephew,aunt,relatives,easy,Noun/Concept Synonyms,
hang,loaf,chill,lounge,relax,easy,Noun/Concept Synonyms,
lounge,loaf,chill,veg,relax,medium,Noun/Concept Synonyms,
pastor,lama,cardinal,monk,religious figures,easy,Trivia/Pop Culture,
power,menu,volume,channel,remote control buttons,easy,Noun/Concept Synonyms,
menu,back,select,home,remote control buttons,hard,Noun/Concept Synonyms,
stop,home,mute,volume,remote control functions,hard,Noun/Concept Synonyms,
country,woods,bush,sticks,remote rural area,medium,Noun/Concept Synonyms,
thread,wax,pluck,laser,"remove, as body hair",easy,Noun/Concept Synonyms,
wipe,flick,sweep,brush,"remove, as crumbs",hard,Noun/Concept Synonyms,
pares,shells,shucks,peels,removes the covering of,hard,Noun/Concept Synonyms,
work,upgrades,construction,repairs,renovations,medium,Noun/Concept Synonyms,
there,hear,tut,knock,repeated words in expressions,medium,Idioms & Slang,
copy,extra,spare,backup,replacement,easy,Noun/Concept Synonyms,
backup,substitute,cover,sub,replacement,medium,Noun/Concept Synonyms,
relief,alternate,cover,backup,replacement,medium,Noun/Concept Synonyms,
lyre,big bear,centaur,hunter,represented by constellations,medium,Noun/Concept Synonyms,
intro class,devil,james bond,cannabis,represented by three-digit numbers,very_hard,Noun/Concept Synonyms,
standing,face,image,regard,reputation,hard,Noun/Concept Synonyms,
bank,save,stash,store,reserve for later,easy,Noun/Concept Synonyms,
stay,live,dwell,inhabit,reside,easy,Noun/Concept Synonyms,
mat,band,dumbbell,bench,resistance training equipment,medium,Members of a Set/Entities,
right,correct,bingo,yes,response to a correct answer,medium,Idioms & Slang,
starter,dessert,side,main,restaurant courses,medium,Noun/Concept Synonyms,
dishwasher,cook,host,server,restaurant jobs,medium,Noun/Concept Synonyms,
booth,counter,table,bar,restaurant seating options,hard,Noun/Concept Synonyms,
tap,sparkling,bottled,still,restaurant water options,easy,Noun/Concept Synonyms,
chef,server,host,bartender,restaurant workers,easy,Noun/Concept Synonyms,
check,curb,limit,stem,restrain,hard,Noun/Concept Synonyms,
check,block,stop,dam,restrict,easy,Noun/Concept Synonyms,
check,curb,limit,cap,restrict,hard,Noun/Concept Synonyms,
fruit,product,return,yield,result,easy,Noun/Concept Synonyms,
product,sum,difference,quotient,results of some arithmetic,hard,Descriptor/Adjective Synonyms,
ditch,pit,hole,trench,results of some digging,medium,Noun/Concept Synonyms,
best boy,idea,stables,kroner,retail chains with a letter changed,very_hard,Word Structure/Play,
lime,pickle,mortar,jenny,rhyme with u.s. coins,very_hard,Word Structure/Play,
karen,aaron,darren,sharon,rhymes,easy,Word Structure/Play,
fryer,fire,choir,liar,rhymes,hard,Word Structure/Play,
hurdle,confections,grands,swelling sea,rhymes for new york times games,very_hard,Word Structure/Play,
widen,vixen,pagan,smarter,rhymes of u.s. president names,very_hard,Word Structure/Play,
hubbub,nitwit,backpack,ragtag,rhyming compound words,very_hard,Action/Verb Synonyms,
downtown,backpack,cookbook,bigwig,rhyming compound words,very_hard,Action/Verb Synonyms,
be kind rewind,fright night,e.t.,kill bill,rhyming titles,medium,Action/Verb Synonyms,
clear,drain,empty,flush,rid of contents,medium,Noun/Concept Synonyms,
stiff,rob,hose,fleece,rip off,easy,Noun/Concept Synonyms,
torn,cleft,split,rent,ripped,medium,Noun/Concept Synonyms,
spicy,blue,adult,suggestive,risqué,hard,Noun/Concept Synonyms,
avenue,drag,drive,artery,road,medium,Noun/Concept Synonyms,
alley,lane,drive,street,road names,easy,Members of a Set/Entities,
anvil,coyote,boulder,tnt,road runner cartoon staples,medium,Noun/Concept Synonyms,
casino,heat,taxi driver,joker,robert de niro films,hard,Noun/Concept Synonyms,
healthy,strong,fit,sound,robust,easy,Noun/Concept Synonyms,
heart,queen,madonna,prince,rock & roll hall of fame inductees,hard,Idioms & Slang,
glam,metal,goth,punk,rock genres,hard,Members of a Set/Entities,
arena,garage,alternative,classic,rock music subgenres,medium,Members of a Set/Entities,
paper,shoot,scissors,rock,rock paper scissors,hard,Noun/Concept Synonyms,
star,candy,bottom,garden,rock ___,very_hard,Fill-in-the-Blank,
picture,rocky,show,horror,rocky horror picture show,easy,Trivia/Pop Culture,
rat,hamster,vole,gerbil,rodents,medium,Noun/Concept Synonyms,
rocky,itchy,pinky,chip,rodents who are first in a cartoon duo,very_hard,Idioms & Slang,
stick,bat,club,staff,rods,easy,Noun/Concept Synonyms,
crochet hook,crowbar,crook,candy cane,rods that curve at one end,very_hard,Idioms & Slang,
v,l,m,d,roman numerals,hard,Noun/Concept Synonyms,
connection,spark,feelings,vibe,romantic beginnings,hard,Descriptor/Adjective Synonyms,
yours,always,kisses,love,romantic letter sign-offs,medium,Word Structure/Play,
lover,steady,sweetheart,flame,romantic partner,easy,Descriptor/Adjective Synonyms,
attraction,sparks,chemistry,fireworks,romantic rapport,easy,Descriptor/Adjective Synonyms,
thing,pair,couple,item,romantic twosome,medium,Descriptor/Adjective Synonyms,
spark,fireworks,connection,chemistry,romantic vibe,hard,Descriptor/Adjective Synonyms,
study,den,kitchen,bedroom,rooms in a house,easy,Noun/Concept Synonyms,
study,lounge,library,hall,rooms in the game clue,easy,Idioms & Slang,
handset,cradle,dial,cord,rotary phone parts,medium,Noun/Concept Synonyms,
crank,turn,wind,reel,rotate,medium,Noun/Concept Synonyms,
even,odd,black,red,roulette bets,medium,Noun/Concept Synonyms,
red,even,odd,black,roulette options,very_hard,Noun/Concept Synonyms,
pancake,record,coaster,frisbee,round flat things,easy,Members of a Set/Entities,
funding,golf,applause,drinks,round of ___,very_hard,Fill-in-the-Blank,
globe,ball,orb,sphere,round three-dimensional objects,easy,Noun/Concept Synonyms,
prince,baron,king,earl,royal and noble titles,medium,Noun/Concept Synonyms,
we,flush,family,jelly,royal ___,very_hard,Fill-in-the-Blank,
grate,gnash,grind,scrape,rub together,easy,Noun/Concept Synonyms,
urgent,void,approved,paid,rubber stamp words,hard,Noun/Concept Synonyms,
soul,cement,band,duckie,rubber ___,very_hard,Fill-in-the-Blank,
point,stare,whisper,snicker,rude things to do,hard,Members of a Set/Entities,
interrupt,point,stare,litter,rude things to do,medium,Members of a Set/Entities,
desert,jilt,ignore,ghost,rudely break off contact,hard,Noun/Concept Synonyms,
root,dig,sift,comb,rummage,easy,Noun/Concept Synonyms,
race,dash,sprint,bolt,run quickly,hard,Action/Verb Synonyms,
pedestrian,banal,everyday,humdrum,run-of-the-mill,medium,Noun/Concept Synonyms,
blew,burst,split,broke,ruptured,easy,Noun/Concept Synonyms,
draft,puff,blow,gust,rush of wind,easy,Noun/Concept Synonyms,
gust,blow,blast,gale,rush of wind,medium,Noun/Concept Synonyms,
tar,salty dog,swab,skipper,sailor,medium,Noun/Concept Synonyms,
ruffle,combo,goldfish,taki,salty snack unit,hard,Noun/Concept Synonyms,
praise,applaud,hail,honor,salute,easy,Noun/Concept Synonyms,
haven,retreat,port,shelter,sanctuary,easy,Descriptor/Adjective Synonyms,
melt,sub,club,cuban,sandwiches,medium,Noun/Concept Synonyms,
stone,paper,castle,piper,sand___,very_hard,Fill-in-the-Blank,
dasher,comet,vixen,cupid,santa’s reindeer,medium,Noun/Concept Synonyms,
cheek,mouth,attitude,lip,sassiness,easy,Noun/Concept Synonyms,
cute,smart,wise,fresh,sassy,easy,Descriptor/Adjective Synonyms,
lampoon,cracked,onion,mad,"satirical publications, familiarly",hard,Descriptor/Adjective Synonyms,
pay,clear,square,settle,"satisfy, as debts",medium,Noun/Concept Synonyms,
plum,soy,xo,oyster,sauces in chinese cuisine,hard,Noun/Concept Synonyms,
racket,fast one,hustle,con,scam,medium,Noun/Concept Synonyms,
aroma,note,nose,bouquet,scents of wine,medium,Noun/Concept Synonyms,
trick,ploy,con,sting,scheme,medium,Noun/Concept Synonyms,
plot,hustle,racket,ruse,scheme,medium,Noun/Concept Synonyms,
snoot,snout,beak,honker,schnozz,medium,Noun/Concept Synonyms,
lab,library,gym,auditorium,school facilities,easy,Noun/Concept Synonyms,
fish,hard knocks,thought,rock,school of ___,very_hard,Fill-in-the-Blank,
lunch,recess,homeroom,class,school periods,easy,Noun/Concept Synonyms,
pen,ruler,tape,scissors,school supplies,easy,Noun/Concept Synonyms,
dune,alien,avatar,tron,sci-fi franchises,very_hard,Noun/Concept Synonyms,
abyss,fly,thing,matrix,"sci-fi movies, with “the”",very_hard,Trivia/Pop Culture,
bunch,ruffle,pucker,gather,"scrunch, as fabric",medium,Descriptor/Adjective Synonyms,
tank,snorkel,fins,mask,scuba gear,easy,Noun/Concept Synonyms,
squid,ray,crab,sponge,sea creatures,easy,Members of a Set/Entities,
change,cucumber,lion,legs,sea ___,very_hard,Fill-in-the-Blank,
harp,monk,hooded,harbor,seals,very_hard,Noun/Concept Synonyms,
baltic,philippine,red,black,seas,hard,Noun/Concept Synonyms,
private,remote,hidden,secret,secluded,easy,Noun/Concept Synonyms,
clyde,cher,teller,hardy,second in a famous real-life duo,hard,Trivia/Pop Culture,
gamble,noble,young,johnson,second names in companies with ampersands,very_hard,Members of a Set/Entities,
peaks,velvet,highway,drive,second words in david lynch titles,hard,Idioms & Slang,
masque,cask,fall,pit,"second words in poe stories, after ""the""",hard,Idioms & Slang,
dogs,fiction,unchained,brown,second words in tarantino movies,very_hard,Trivia/Pop Culture,
mia,gimme,queen,trouper,second words in titles of abba hits,very_hard,Idioms & Slang,
russian,mule,mary,breeze,second words of vodka cocktails,very_hard,Idioms & Slang,
bell,darling,hook,pan,second words of “peter pan” characters,very_hard,Trivia/Pop Culture,
coming,nature,fiddle,guess,second ___,medium,Fill-in-the-Blank,
fiddle,guess,nature,wind,second ___,very_hard,Fill-in-the-Blank,
code,sauce,agent,santa,secret ___,very_hard,Fill-in-the-Blank,
latex,gum,sap,resin,secreted by trees,medium,Noun/Concept Synonyms,
division,wing,division,tier,section,easy,Noun/Concept Synonyms,
branch,rank,class,limb,section,easy,Noun/Concept Synonyms,
stage,chapter,phase,period,section of one’s life,medium,Noun/Concept Synonyms,
request,book,reserve,order,secure in advance,medium,Noun/Concept Synonyms,
register,scanner,conveyor belt,scale,seen at a grocery checkout counter,medium,Idioms & Slang,
jumbotron,skybox,scoreboard,astroturf,seen at a sports stadium,easy,Members of a Set/Entities,
cake,altar,bouquet,ring,seen at a wedding,medium,Noun/Concept Synonyms,
cone,little spoon,cup,scoop,seen at an ice cream shop,medium,Idioms & Slang,
trapeze,ring,clown,tent,seen at the circus,easy,Noun/Concept Synonyms,
jelly bean,egg,bunny,peep,seen during easter,hard,Noun/Concept Synonyms,
pitchfork,bale,horse,trough,seen in a barn,medium,Noun/Concept Synonyms,
counter,range,sink,fridge,seen in a kitchen,easy,Noun/Concept Synonyms,
hamper,washer,iron,dryer,seen in a laundry room,easy,Idioms & Slang,
mirror,scale,locker,bench,seen in a locker room,medium,Idioms & Slang,
photo,visa,name,stamp,seen in a passport,very_hard,Noun/Concept Synonyms,
clay,kiln,wheel,glaze,seen in a pottery studio,medium,Idioms & Slang,
cast,director,title,studio,seen in opening credits,hard,Noun/Concept Synonyms,
mushroom,puddle,earthworm,mud,seen in the aftermath of a rainstorm,very_hard,Idioms & Slang,
princess,parrot,genie,monkey,seen in “aladdin”,hard,Noun/Concept Synonyms,
prince,slipper,ball,pumpkin,seen in “cinderella”,hard,Noun/Concept Synonyms,
ladder,barrel,hammer,gorilla,seen in “donkey kong”,very_hard,Noun/Concept Synonyms,
rubble,bone,dinosaur,club,seen in “the flintstones”,very_hard,Noun/Concept Synonyms,
twins,hedge maze,typewriter,axe,seen in “the shining”,very_hard,Noun/Concept Synonyms,
chicken,tractor,farmer,barn,seen on a farm,medium,Noun/Concept Synonyms,
club,hole,cart,tee,seen on a golf course,hard,Idioms & Slang,
candlestick,placemat,plate,pitcher,seen on a table at a dinner party,medium,Idioms & Slang,
eagle,washington,seal,pyramid,seen on a u.s. dollar bill,hard,Idioms & Slang,
torch,shield,eagle,monticello,seen on backs of u.s. coins,very_hard,Idioms & Slang,
rose,card,heart,chocolate,seen on valentine’s day,hard,Noun/Concept Synonyms,
bin,metal detector,carry-on,x-ray,seen while going through airport security,hard,Idioms & Slang,
cycle,phase,stage,round,segment of a process,easy,Noun/Concept Synonyms,
mark,check,x,tick,"select, as a box on a form",hard,Idioms & Slang,
touch,smell,taste,sight,senses,easy,Noun/Concept Synonyms,
part,fork,split,divide,separate,hard,Noun/Concept Synonyms,
series,streak,run,string,sequence,easy,Noun/Concept Synonyms,
chain,string,train,series,sequence,medium,Noun/Concept Synonyms,
zodiac,psycho,monster,seven,serial killer movies,hard,Trivia/Pop Culture,
thread,chain,conversation,chat,series of messages,medium,Noun/Concept Synonyms,
solid,tangible,firm,concrete,"set, as plans",medium,Noun/Concept Synonyms,
med,off,lo,hi,settings on an appliance knob,very_hard,Idioms & Slang,
happy,bashful,grumpy,doc,seven dwarfs,easy,Noun/Concept Synonyms,
sleep,grump,dope,do,seven dwarfs minus last letter,very_hard,Word Structure/Play,
jet,sable,raven,ebony,shades of black,hard,Noun/Concept Synonyms,
raven,charcoal,jet,onyx,shades of black,hard,Noun/Concept Synonyms,
powder,baby,ice,sky,shades of blue,easy,Noun/Concept Synonyms,
royal,powder,baby,midnight,shades of blue,medium,Noun/Concept Synonyms,
olive,forest,kelly,emerald,shades of green,hard,Noun/Concept Synonyms,
lime,pea,hunter,olive,shades of green,medium,Noun/Concept Synonyms,
bottle,forest,mint,kelly,shades of green,medium,Noun/Concept Synonyms,
maroon,ruby,rose,brick,shades of red,easy,Noun/Concept Synonyms,
ruby,brick,cherry,cherry,shades of red,easy,Noun/Concept Synonyms,
gold,canary,mustard,lemon,shades of yellow,easy,Noun/Concept Synonyms,
viola,juliet,duncan,puck,shakespeare characters,hard,Trivia/Pop Culture,
wilt,art,anon,thou,shakespearean words,very_hard,Noun/Concept Synonyms,
nerve,gall,cheek,brass,shameless boldness,easy,Descriptor/Adjective Synonyms,
circle,horseshoe,triangle,pitchfork,shapes of capital greek letters,very_hard,Word Structure/Play,
collective,mutual,joint,common,shared,easy,Noun/Concept Synonyms,
tack,pin,brad,nail,sharp fasteners,hard,Noun/Concept Synonyms,
spine,barb,needle,bristle,sharp protrusion,easy,Noun/Concept Synonyms,
bite,spice,edge,punch,sharp quality,hard,Descriptor/Adjective Synonyms,
hairpin,dogleg,zag,switchback,sharp turns,medium,Noun/Concept Synonyms,
resolution,detail,definition,clarity,"sharpness, as of an image",medium,Idioms & Slang,
steer,direct,lead,guide,shepherd,medium,Noun/Concept Synonyms,
stern,port,starboard,bow,ship directions,medium,Noun/Concept Synonyms,
button,pocket,cuff,collar,shirt features,medium,Noun/Concept Synonyms,
tee,crop,polo,tank,shirts,easy,Noun/Concept Synonyms,
wave,value,jock,horror,shock ___,very_hard,Fill-in-the-Blank,
lace,heel,sole,tongue,shoe parts,easy,Noun/Concept Synonyms,
sole,eyelet,lace,tongue,shoe parts,hard,Noun/Concept Synonyms,
wedge,slide,clog,slide,shoes,hard,Noun/Concept Synonyms,
