word1,word2,word3,word4,category,difficulty
stern,port,starboard,bow,ship directions,medium
button,pocket,cuff,collar,shirt features,medium
tee,crop,polo,tank,shirts,easy
wave,value,jock,horror,shock ___,very_hard
lace,heel,sole,tongue,shoe parts,easy
sole,eyelet,lace,tongue,shoe parts,hard
wedge,slide,clog,slide,shoes,hard
pump,mule,mary jane,flat,shoes,hard
jiff,flash,bit,sec,short period of time,easy
print,find,copy,save,shortcut commands,hard
strut,posture,peacock,grandstand,show off,easy
redden,pant,cramp,sweat,show signs of physical exertion,hard
usher,guide,lead,direct,show the way,easy
er,scrubs,ratched,house,shows set in hospitals,hard
education,occupation,spouse,born,sidebar info on a person’s wikipedia page,hard
goose,hobbes,watson,robin,sidekicks,hard
grate,gutter,manhole,curb,sidewalk sights,easy
whistle,hail,wave,flag,"signal down, as a taxi",medium
weight,gravity,import,substance,significance,medium
major,serious,important,big,significant,easy
mean,convey,express,spell,signify,easy
hush,peace,still,calm,silence,easy
would,calf,colonel,chalk,"silent ""l""",hard
depot,poirot,apostle,mortgage,"silent ""t""",medium
gnaw,gnat,gnome,gnocchi,silent “g”,hard
doorknob,topknot,knife,unknown,silent “k”,hard
salmon,colonel,walk,yolk,silent “l”,very_hard
witch,castle,listen,hustle,silent “t”,very_hard
wreath,sword,wrap,playwright,silent “w”,medium
wrist,two,wrong,answer,silent “w”,very_hard
yahoo,goof,goose,dodo,silly person,medium
screen,fox,spoon,lining,silver ___,very_hard
baggie,barge,pisa,comer,simpson family members with first letter changed,very_hard
wonder,king,keys,legend,singer-songwriter pianists,very_hard
gorilla,beetle,monkey,bird,single animal in a creatively spelled band name,very_hard
lap,cycle,turn,revolution,single rotation,hard
moose,buffalo,deer,fish,single/plural animals,hard
friend,countryman,roman,ear,singular noun in a famous “julius caesar” line,hard
pant,goggle,tong,boxer,singular of things seen in pairs,very_hard
partridge,cleaver,tanner,bunker,sitcom families,very_hard
blossom,community,coach,full house,sitcoms,very_hard
placed,put,set,left,situated,hard
tidy,healthy,handsome,respectable,"sizable, as an amount",hard
thumb,leaf,flip,riffle,"skim through, as pages",hard
combination,dry,oily,normal,skin types,hard
subterfuge,chicanery,legerdemain,deceit,skulduggery,hard
dive,scraper,rocket,lark,sky___,very_hard
weed,grass,herb,mary jane,slang for cannabis,very_hard
outfit,threads,getup,duds,slang for clothes,hard
rocket fuel,java,brew,mud,slang for coffee,easy
mud,brew,joe,java,slang for coffee,medium
bud,chum,mate,pal,slang for friend,easy
coconut,crown,skull,dome,slang for head,easy
crown,noodle,dome,melon,slang for head,medium
digs,crib,joint,pad,slang for home,hard
paper,change,dough,green,slang for money,hard
cheddar,stacks,paper,scratch,slang for money,hard
kisser,trap,chops,yap,slang for mouth,medium
glossy,zine,rag,mag,slang for printed matter,hard
can,john,can,throne,slang for toilet,hard
head,john,head,throne,slang for toilet,hard
zip,jack,love,squat,slang for zero,hard
nothing,jack,nada,squat,slang for zero,medium
suit,copper,hack,shrink,slangy names for professions,hard
point,tip,prong,tine,slender projections,easy
jim,pickings,shady,fit,slim ___,very_hard
earthworm,salamander,eel,slug,slimy animals,easy
cherry,7,bar,bell,slot machine symbols,hard
loris,snail,tortoise,sloth,slow animals,hard
dab,dollop,drop,dash,small amount,medium
bite,sample,taste,mouthful,small amount of food to try,easy
scratch,mark,nick,chip,small imperfection,hard
ding,dent,nick,scratch,small imperfection,medium
blender,toaster,microwave,rice cooker,small kitchen appliances,easy
doll,miniature,model,figure,small likeness,medium
nook,recess,cranny,niche,small opening,medium
pom-pom,pearl,mothball,pea,small spherical things,medium
glen,dell,hollow,valley,small wooded area,hard
fry,world,wonder,talk,small ___,very_hard
rinky-dink,mickey mouse,two-bit,trivial,small-time,easy
shred,trace,lick,ounce,smallest amount,medium
clock,calendar,camera,calculator,smartphone features beginning with “c”,easy
dash,pinch,touch,bit,smidgen,easy
file,buff,grind,sand,smooth using friction,medium
hoho,yodel,devil dog,ding dong,snack cakes,hard
python,viper,mamba,boa,snakes,easy
puma,nike,adidas,reebok,sneaker brands,easy
vans,jordan,converse,puma,sneaker brands,hard
impression,sense,hunch,feeling,sneaking suspicion,medium
rostrum,beak,proboscis,muzzle,snouts,very_hard
bash,blowout,party,shindig,social gathering,easy
function,party,event,reception,social gathering,medium
like,share,subscribe,follow,social media actions,easy
in,tube,gram,book,social media app endings,very_hard
sprite,squirt,mug,crush,soda brands,medium
sundae,malt,float,shake,soda fountain orders,easy
light,radiation,flare,corona,solar emanations,very_hard
individual,party,person,character,somebody,hard
party,individual,character,person,somebody,medium
breeze,picnic,snap,cinch,something easy to do,medium
pin,code,key,password,something entered for access,hard
gem,beauty,marvel,peach,something exemplary,hard
benefit,fruit,reward,return,something gained from hard work,easy
drag,yawn,snooze,bore,something tiresome,easy
track,cut,single,number,song,hard
satisfaction,i ran,montero,istanbul,song titles with parentheses,very_hard
edelweiss,cabaret,mamma mia,memory,songs from musicals,hard
alejandro,lola,stan,michelle,songs that are names,very_hard
carmela,meadow,tony,junior,sopranos,easy
hex,charm,magic,spell,sorcerer’s output,easy
raw,sensitive,tender,delicate,sore to the touch,easy
home,brain,heart,courage,sought after in “the wizard of oz”,hard
snarl,bark,howl,bay,sound like a dog,easy
wave,asleep,barrier,bite,sound ___,very_hard
chime,tock,cuckoo,tick,sounds a cuckoo clock makes,hard
har-har,hoot,yuk,whoop,sounds of laughter,hard
peal,rumble,roll,clap,sounds of thunder,medium
tap,well,spring,rain,sources of drinking water,easy
sunshine,citrus,leafy greens,supplements,sources of vitamins,easy
bar,cadet,heater,station,space ___,very_hard
railroad,chance,avenue,utility,spaces on a monopoly board,medium
sus,me,yo,ella,spanish pronouns/possessives,hard
como,rojo,soy,poco,spanish words,very_hard
ella,loco,mayo,gusto,spanish words,very_hard
diamond,gold,glitter,sequin,sparkling things,easy
spare,light,thin,short,sparse/lacking,easy
limited,collectible,exclusive,rare,special edition adjectives,medium
dry,neat,virgin,straight,specifications for a bartender,hard
measure,count,weight,volume,specs on consumer packaging,hard
bump,chess,dial,demon,speed ___,very_hard
beginner,genius,amazing,solid,spelling bee ranks,hard
mazing,goo,genus,slid,spelling bee ranks minus a letter,very_hard
sleep,stay,crash,bunk,spend the night (at),medium
haunt,visit,frequent,patronize,spend time at,hard
bubble,tapioca,pearl,boba,spheres in milk tea,medium
jawbreaker,meatball,orange,mozzarella,spherical foods,medium
marble,globe,bubble,pearl,spherical things,very_hard
scary,ginger,baby,posh,spice girls,very_hard
anise,mace,clove,pepper,spices,easy
dill,nutmeg,nutmeg,sage,spices,easy
coriander,clove,cardamom,cumin,spices beginning with “c”,easy
hedgehog,cactus,mace,pineapple,spiky things,medium
snail,galaxy,sunflower,cyclone,spirals in nature,hard
cannonball,jackknife,backflip,bellyflop,splashy ways to enter a pool,easy
capital,brilliant,grand,fine,splendid,hard
speech,language,tongue,dialect,spoken communication,easy
talk,address,lecture,speech,spoken presentation,easy
fencing,sumo,squash,cricket,sports,easy
polo,golf,judo,polo,sports,easy
cricket,golf,squash,polo,sports,medium
viper,mustang,diablo,spider,sports cars,hard
spread,favorite,parlay,under,sports gambling terms,hard
coach,gm,scout,player,sports professionals,medium
court,dome,rink,bowl,sports venues,medium
arena,diamond,field,field,sports venues,medium
sheet,formula,cell,sort,spreadsheet terms,hard
onion,fling,chicken,equinox,spring ___,very_hard
scatter,dust,shower,pepper,sprinkle,easy
plant,asset,agent,mole,spy,hard
fritter,fiddle,throw,trifle,"squander, with “away”",very_hard
one,dance,root,meal,square ___,very_hard
dead,smack,right,exactly,squarely,medium
coliseum,bowl,dome,arena,stadiums,easy
meet,brave,face,confront,"stand up to, as a challenge",medium
spark,catalyst,springboard,launchpad,starting point,medium
octopussy,beetlejuice,foxy brown,dogma,starting with animals,very_hard
lunar,pufnstuf,cranium,cronut,starting with bird homophones,very_hard
draconian,library,leonardo,hydrant,starting with constellations,very_hard
bernie,rigatoni,romeo,parish,starting with european capitals,very_hard
triangle,tetracycline,monorail,dioxide,starting with greek numerical prefixes,hard
newton,adderall,monitorship,toady,starting with herpetofauna,very_hard
juniper,freshwater,sophocles,seneca,starting with high school/college abbreviations,very_hard
helonium,haiku,yeoman,haystack,starting with homophones of greetings,very_hard
eye contact,pea soup,tea leaves,sea change,starting with letter homophones,very_hard
calcium,triglyceride,biopic,chemise,"starting with math and science classes, for short",very_hard
leadership,tinder,ironic,goldilocks,starting with metals,very_hard
carbon,shipshape,busboy,trainee,starting with methods of transportation,very_hard
glad-hand,happy meal,sunny-side up,merry-go-round,starting with optimistic words,very_hard
wallet,soulmate,coconut,updo,starting with pixar movies,very_hard
histamine,mystery,ouroboros,herring,starting with possessive determiners,very_hard
hershey,minefield,histamine,itsy,starting with possessive pronouns,very_hard
kisscam,creamsicle,journeyman,rushmore,starting with rock bands,very_hard
mnemonic,knee,gnome,psyche,starting with silent letters,very_hard
wolf eel,scarf ring,bolt cutter,chow mein,"starting with synonyms for ""eat""",very_hard
shoo-in,scattergories,go-getter,leavening,"starting with synonyms for ""scram!""",very_hard
loofah,johnson,candle,toiletries,starting with synonyms for lavatory,very_hard
mockingbird,kidney,ribbon,razzmatazz,starting with synonyms for “tease”,very_hard
scimitar,simmer,cymbal,symphony,starting with the same sound,hard
doctoring,missing,lording,siring,starting with titles,very_hard
kaleidoscope,peacock,beethoven,cornucopia,starting with vegetables,very_hard
flywheel,rushmore,dashboard,dartmouth,starting with ways to move quickly,very_hard
rollerblade,android,rattlesnake,shakespeare,"starting with “shake, rattle and roll”",very_hard
ken,bots,came,tan,starts of african countries,very_hard
fiddler,merrily,jersey,kinky,starts of broadway musicals,hard
motor,app,sam,goo,starts of cell phone makers,very_hard
haze,pec,mac,cash,starts of culinary nuts,very_hard
sara,luxe,wars,cope,starts of european capitals,very_hard
germ,luxe,malt,port,starts of european countries,very_hard
bet,the,lamb,delt,starts of greek letters,very_hard
were,vamp,mum,frank,starts of monsters,very_hard
zit,penn,fett,torte,starts of pasta names,very_hard
ear,mar,sat,mer,starts of planet names,very_hard
butter,free,breast,back,starts of swimming strokes,very_hard
rap,don,leo,mic,starts of teenage mutant ninja turtles,very_hard
nick,quart,pen,dim,starts of u.s. coins,very_hard
cart,washing,bide,nix,starts of u.s. presidents,very_hard
wash,kent,mass,mary,starts of u.s. states,very_hard
aqua,capri,gem,sag,starts of zodiac signs,very_hard
board,struck,gate,fish,star___,very_hard
ma,me,ok,la,state abbreviations,easy
ma,hi,co,pa,state abbreviations,easy
in,ma,ok,oh,state abbreviations,medium
status,deal,situation,story,state of affairs,medium
spoke,voiced,said,told,stated,easy
bliss,cloud nine,paradise,heaven,states of elation,easy
solid,plasma,liquid,plasma,states of matter,easy
solid,liquid,solid,gas,states of matter,easy
plasma,liquid,gas,gas,states of matter,easy
tablet,crown,torch,robe,statue of liberty features,hard
ranking,standing,position,station,status,medium
skirt,t-bone,hanger,filet,steak cuts,easy
pocket,swipe,nick,nick,steal,easy
pinch,pocket,pinch,palm,steal,easy
swipe,palm,pocket,lift,steal,medium
guide,guide,direct,shepherd,steer,easy
direct,lead,drive,pilot,steer,easy
lead,guide,shepherd,direct,steer,medium
bind,spot,pickle,scrape,sticky situation,very_hard
note,rice,fingers,wicket,sticky ___,very_hard
cream,whip,whisk,beat,stir vigorously,easy
solid,solid,squat,stout,stocky,easy
thick,husky,squat,thick,stocky,easy
high,lit,blazed,baked,stoned,medium
rat,fink,canary,snitch,stool pigeon,easy
plateau,settle,level,flatten,stop changing,hard
drop,shake,break,kick,"stop, as a habit",medium
trunk,case,crate,chest,storage containers,easy
cyclone,squall,tornado,blizzard,storms,hard
peacock,prime,netflix,hulu,streaming services,easy
court,way,alley,lane,street suffixes,hard
lane,alley,court,drive,street suffixes,medium
elm,sesame,fear,jump,streets on screen,very_hard
downing,main,wall,fleet,streets with symbolic importance,very_hard
test,tax,try,strain,"stretch, as one’s patience",easy
pepper,sprinkle,scatter,litter,strew,medium
tough,stern,rigid,firm,strict,easy
hit,knock,bop,tap,strike,medium
pose,chord,deal,match,strike a ___,very_hard
cheese,theory,bikini,bean,string ___,very_hard
clownfish,tiger,zebra,honeybee,striped animals,medium
rugby shirt,ibm logo,barcode,zebra,stripy things,hard
funk,musk,tang,odor,strong smell,easy
wharf,dock,lighthouse,boardwalk,structures by the shore,easy
scruff,whiskers,shadow,fuzz,stubble,hard
firm,sound,solid,stable,sturdy,medium
sour,bitter,bock,stout,styles of beer,medium
cash,brown,mercury,dylan,subjects of acclaimed musical biopics,medium
solid,filling,square,hearty,"substantial, as a meal",hard
tube,underground,subway,metro,subterranean transit,easy
fit,apt,proper,right,suitable,medium
digest,digest,outline,brief,summary,hard
brief,abstract,rundown,abstract,summary,hard
review,outline,brief,digest,summary,medium
tee,shorts,sunglasses,hat,summer gear,medium
cherry,sprinkles,fudge,nuts,sundae toppings,easy
wayfarer,aviator,wraparound,cat eye,sunglasses,hard
princess,mushroom,dinosaur,plumber,super mario-related,hard
pac,glue,mario world,power,super ___,hard
glue,tuesday,8,bowl,super ___,very_hard
shallow,external,surface,cosmetic,superficial,hard
banner,stark,prince,wayne,superhero last names,very_hard
storm,black widow,flash,blade,superheroes,hard
macaroni,glitter,glue,paper,supplies for macaroni art,hard
well,store,reserve,mine,supply,medium
root,clap,cheer,whistle,support audibly,medium
exponent,cheerleader,advocate,champion,supporter,medium
best,top,beat,better,surpass,hard
manage,get by,hack it,make do,survive,easy
fish,massage,chef,meatball,swedish ___,very_hard
sixteen,tooth,talk,potato,sweet ___,very_hard
gulp,belt,shot,slug,swig,hard
shaft,hustle,hose,fleece,swindle,easy
crook,quack,cheat,shark,swindler,very_hard
baton,wand,staff,scepter,symbolic rods,easy
percent,at,pound,dollar,symbols above numbers on a keyboard,hard
caret,star,brace,hash,symbols on a keyboard,very_hard
