Word,Category,Difficulty
TEXT,COMMUNICATE THROUGH WRITING,2
BIPED,THINGS WITH FEET,3
RECORD,DVR BUTTONS,0
CORRESPOND,COMMUNICATE THROUGH WRITING,2
ORIGINAL,GROUNDBREAKING,1
PAUSE,DVR BUTTONS,0
WRITE,COMMUNICATE THROUGH WRITING,2
EGADS,ANAGRAMS OF FAMOUS PAINTERS,3
SCRAMBLE,FOOD-RELATED JUMBLES,0
ARTIST,INFO ON A MUSEUM PLACARD,2
NAME,PUBLIC STANDING,1
SALAD,FOOD-RELATED JUMBLES,0
YEAR,INFO ON A MUSEUM PLACARD,2
YOGA,ANAGRAMS OF FAMOUS PAINTERS,3
CHARACTER,PUBLIC STANDING,1
MEDIUM,INFO ON A MUSEUM PLACARD,2
DIAL,ANAGRAMS OF FAMOUS PAINTERS,3
IMAGE,PUBLIC STANDING,1
STEW,FOOD-RELATED JUMBLES,0
MONTE,ANAGRAMS OF FAMOUS PAINTERS,3
REPUTATION,PUBLIC STANDING,1
HASH,FOOD-RELATED JUMBLES,0
TITLE,INFO ON A MUSEUM PLACARD,2
BLUE,RISQUÉ,2
CHEESE,CUT THE ___,3
SPICY,RISQUÉ,2
MUSTARD,CUT THE ___,3
SWEET,KINDS OF PICKLES,1
CAPER,ESCAPADE,0
DILL,KINDS OF PICKLES,1
DECK,CUT THE ___,3
EXPLOIT,ESCAPADE,0
SOUR,KINDS OF PICKLES,1
ADULT,RISQUÉ,2
ANTIC,ESCAPADE,0
SUGGESTIVE,RISQUÉ,2
STUNT,ESCAPADE,0
KOSHER,KINDS OF PICKLES,1
CORD,CUT THE ___,3
THRONE,WORDS BEFORE “ROOM” TO MEAN LAVATORY,3
SHRED,SMALLEST AMOUNT,1
GNARLY,CONTORTED,0
POWDER,WORDS BEFORE “ROOM” TO MEAN LAVATORY,3
RADICAL,ALGEBRA TERMS,2
BATH,WORDS BEFORE “ROOM” TO MEAN LAVATORY,3
LICK,SMALLEST AMOUNT,1
POWER,ALGEBRA TERMS,2
TWISTED,CONTORTED,0
ROOT,ALGEBRA TERMS,2
REST,WORDS BEFORE “ROOM” TO MEAN LAVATORY,3
BENT,CONTORTED,0
TRACE,SMALLEST AMOUNT,1
WARPED,CONTORTED,0
EXPONENT,ALGEBRA TERMS,2
OUNCE,SMALLEST AMOUNT,1
RAVEN,N.F.L. TEAM MEMBER,2
GOLFER,THINGS THAT SWING,3
PILOT,GUIDE,1
PENDULUM,THINGS THAT SWING,3
DRUM,BARREL-SHAPED CONTAINER,0
USHER,GUIDE,1
SALOON DOORS,THINGS THAT SWING,3
CASK,BARREL-SHAPED CONTAINER,0
COWBOY,N.F.L. TEAM MEMBER,2
CYLINDER,BARREL-SHAPED CONTAINER,0
STEER,GUIDE,1
JET,N.F.L. TEAM MEMBER,2
TANK,BARREL-SHAPED CONTAINER,0
RAM,N.F.L. TEAM MEMBER,2
SWING,THINGS THAT SWING,3
SHEPHERD,GUIDE,1
CRUNCH,CANDY BARS,0
SUBSTANCE,GIST,1
DEMI,KINDS OF BRAS,2
SUE,___ BIRD,3
BIG,___ BIRD,3
THRUST,GIST,1
SPORTS,KINDS OF BRAS,2
PUSH-UP,KINDS OF BRAS,2
MARS,CANDY BARS,0
MEAT,GIST,1
EARLY,___ BIRD,3
PAYDAY,CANDY BARS,0
CORE,GIST,1
DOVE,CANDY BARS,0
LADY,___ BIRD,3
WIRELESS,KINDS OF BRAS,2
RAM,LAPTOP SPECS,2
ROBE,FEATURES OF JUSTICE PERSONIFIED,3
CLOVE,VEGETABLE UNITS,1
CRAB,COMPLAIN,0
SWORD,FEATURES OF JUSTICE PERSONIFIED,3
SPEED,LAPTOP SPECS,2
SCALES,FEATURES OF JUSTICE PERSONIFIED,3
SPEAR,VEGETABLE UNITS,1
BELLYACHE,COMPLAIN,0
BLINDFOLD,FEATURES OF JUSTICE PERSONIFIED,3
STORAGE,LAPTOP SPECS,2
CARP,COMPLAIN,0
STALK,VEGETABLE UNITS,1
GRUMBLE,COMPLAIN,0
RESOLUTION,LAPTOP SPECS,2
FLORET,VEGETABLE UNITS,1
MUSTARD,THINGS THAT ARE YELLOW,0
WING,BUILDING ADD-ONS,1
WEDNESDAY,WORDS THAT SEEM LONGER WRITTEN THAN SPOKEN,3
WORCESTERSHIRE,WORDS THAT SEEM LONGER WRITTEN THAN SPOKEN,3
COLONEL,WORDS THAT SEEM LONGER WRITTEN THAN SPOKEN,3
TARTAR,CONCERNS FOR A DENTIST,2
LEMON,THINGS THAT ARE YELLOW,0
MINION,THINGS THAT ARE YELLOW,0
CALCULUS,CONCERNS FOR A DENTIST,2
CANARY,THINGS THAT ARE YELLOW,0
ADDITION,BUILDING ADD-ONS,1
PLAQUE,CONCERNS FOR A DENTIST,2
EXTENSION,BUILDING ADD-ONS,1
PHARAOH,WORDS THAT SEEM LONGER WRITTEN THAN SPOKEN,3
CAVITY,CONCERNS FOR A DENTIST,2
ANNEX,BUILDING ADD-ONS,1
GRAIN,FORMS OF SUGAR,3
DRAIN,DEPLETE,0
TOTAL,WORDS ON A RESTAURANT RECEIPT,2
CUBE,FORMS OF SUGAR,3
SYRUP,FORMS OF SUGAR,3
SHRED,PLAY MUSIC WITH PASSION,1
SIGNATURE,WORDS ON A RESTAURANT RECEIPT,2
SAP,DEPLETE,0
JAM,PLAY MUSIC WITH PASSION,1
TAX,WORDS ON A RESTAURANT RECEIPT,2
POWDER,FORMS OF SUGAR,3
ROCK,PLAY MUSIC WITH PASSION,1
EMPTY,DEPLETE,0
GROOVE,PLAY MUSIC WITH PASSION,1
TIP,WORDS ON A RESTAURANT RECEIPT,2
EXHAUST,DEPLETE,0
PIPE,INSTRUMENTS YOU BLOW INTO,2
PHRASE,ELEMENTS OF WRITING,1
JUG,INSTRUMENTS YOU BLOW INTO,2
PASSAGE,___ OF TIME,3
LEAK,FISSURE,0
LETTER,ELEMENTS OF WRITING,1
WASTE,___ OF TIME,3
WHISTLE,INSTRUMENTS YOU BLOW INTO,2
NICK,___ OF TIME,3
CRACK,FISSURE,0
RECORDER,INSTRUMENTS YOU BLOW INTO,2
WORD,ELEMENTS OF WRITING,1
HOLE,FISSURE,0
SANDS,___ OF TIME,3
SENTENCE,ELEMENTS OF WRITING,1
PUNCTURE,FISSURE,0
ROGUE,GO ___,3
CAP,THINGS THAT PREVENT LEAKS,0
GATOR,COLLEGE FOOTBALL TEAM MEMBERS,2
SEAL,THINGS THAT PREVENT LEAKS,0
BERET,KINDS OF HATS,1
WOLVERINE,COLLEGE FOOTBALL TEAM MEMBERS,2
COMMANDO,GO ___,3
FIGURE,GO ___,3
VOLUNTEER,COLLEGE FOOTBALL TEAM MEMBERS,2
DERBY,KINDS OF HATS,1
PILLBOX,KINDS OF HATS,1
COVER,THINGS THAT PREVENT LEAKS,0
PLUG,THINGS THAT PREVENT LEAKS,0
SNAPBACK,KINDS OF HATS,1
SOONER,COLLEGE FOOTBALL TEAM MEMBERS,2
BANANAS,GO ___,3
APOLOGY,OCCASIONS WHEN ONE MIGHT KNEEL,2
QUOTATION,WHAT AN APOSTROPHE MIGHT INDICATE,3
ASSOCIATION,ALLIANCE,0
CONTRACTION,WHAT AN APOSTROPHE MIGHT INDICATE,3
CLINGY,CLOSE-FITTING ,1
UNION,ALLIANCE,0
POSSESSIVE,WHAT AN APOSTROPHE MIGHT INDICATE,3
SLINKY,CLOSE-FITTING ,1
PROPOSAL,OCCASIONS WHEN ONE MIGHT KNEEL,2
SNUG,CLOSE-FITTING ,1
PRAYER,OCCASIONS WHEN ONE MIGHT KNEEL,2
LEAGUE,ALLIANCE,0
GUILD,ALLIANCE,0
DUBBING,OCCASIONS WHEN ONE MIGHT KNEEL,2
FOOT,WHAT AN APOSTROPHE MIGHT INDICATE,3
SLEEK,CLOSE-FITTING ,1
DOMINO,THINGS WITH SPOTS,2
DRYER,USED IN HAIR CARE,0
FIDDLER,___ CRAB,3
LADYBUG,THINGS WITH SPOTS,2
INTERNET,MONTHLY EXPENSES,1
HORSESHOE,___ CRAB,3
SPIDER,___ CRAB,3
RENT,MONTHLY EXPENSES,1
HAIRSPRAY,USED IN HAIR CARE,0
GAS,MONTHLY EXPENSES,1
DALMATIAN,THINGS WITH SPOTS,2
COMB,USED IN HAIR CARE,0
PHONE,MONTHLY EXPENSES,1
HERMIT,___ CRAB,3
ROLLERS,USED IN HAIR CARE,0
DIE,THINGS WITH SPOTS,2
FOCUS,AREA OF EXPERTISE,0
FACE,WAYS TO UNLOCK A DEVICE,1
FIELD,AREA OF EXPERTISE,0
JEOPARDY,DOUBLE ___,3
RIBBON,PASTA SHAPES,2
PIN,WAYS TO UNLOCK A DEVICE,1
WHEEL,PASTA SHAPES,2
EAR,PASTA SHAPES,2
PASSWORD,WAYS TO UNLOCK A DEVICE,1
AGENT,DOUBLE ___,3
CONCENTRATION,AREA OF EXPERTISE,0
FINGERPRINT,WAYS TO UNLOCK A DEVICE,1
STANDARD,DOUBLE ___,3
ELBOW,PASTA SHAPES,2
SPECIALTY,AREA OF EXPERTISE,0
DRIBBLE,DOUBLE ___,3
PLAY,"BROADCAST, AS ONLINE MEDIA",1
BAY,SOUND LIKE A DOG,0
STIR,COCKTAIL-MAKING VERBS,2
CHAIN,"ORGANIZATIONAL STRUCTURES, METAPHORICALLY",3
TREE,"ORGANIZATIONAL STRUCTURES, METAPHORICALLY",3
STREAM,"BROADCAST, AS ONLINE MEDIA",1
BARK,SOUND LIKE A DOG,0
RUN,"BROADCAST, AS ONLINE MEDIA",1
HOWL,SOUND LIKE A DOG,0
GARNISH,COCKTAIL-MAKING VERBS,2
AIR,"BROADCAST, AS ONLINE MEDIA",1
PYRAMID,"ORGANIZATIONAL STRUCTURES, METAPHORICALLY",3
MUDDLE,COCKTAIL-MAKING VERBS,2
LADDER,"ORGANIZATIONAL STRUCTURES, METAPHORICALLY",3
SNARL,SOUND LIKE A DOG,0
STRAIN,COCKTAIL-MAKING VERBS,2
BOBA,SPHERES IN MILK TEA,1
FETT,STARTS OF PASTA NAMES,3
POLO,KINDS OF SHIRTS,0
STAR,"MARINE INVERTEBRATES, FAMILIARLY",2
OXFORD,KINDS OF SHIRTS,0
SPONGE,"MARINE INVERTEBRATES, FAMILIARLY",2
BUBBLE,SPHERES IN MILK TEA,1
PENN,STARTS OF PASTA NAMES,3
PEARL,SPHERES IN MILK TEA,1
TORTE,STARTS OF PASTA NAMES,3
CORAL,"MARINE INVERTEBRATES, FAMILIARLY",2
TEE,KINDS OF SHIRTS,0
ZIT,STARTS OF PASTA NAMES,3
JELLY,"MARINE INVERTEBRATES, FAMILIARLY",2
FLANNEL,KINDS OF SHIRTS,0
TAPIOCA,SPHERES IN MILK TEA,1
FANTASY,“___ ISLAND”,3
TEAMS,WORK COMMUNICATION PLATFORMS,2
LOVE,“___ ISLAND”,3
ATTENTION,PUBLICITY,0
LENS,POINT OF VIEW,1
EXPOSURE,PUBLICITY,0
POSITION,POINT OF VIEW,1
MEET,WORK COMMUNICATION PLATFORMS,2
ZOOM,WORK COMMUNICATION PLATFORMS,2
SHUTTER,“___ ISLAND”,3
PRESS,PUBLICITY,0
ANGLE,POINT OF VIEW,1
TREASURE,“___ ISLAND”,3
COVERAGE,PUBLICITY,0
PERSPECTIVE,POINT OF VIEW,1
SLACK,WORK COMMUNICATION PLATFORMS,2
BALL-IN-CUP,THINGS ON STICKS,2
BALANCE SHEET,BLACK OR RED,3
LATEX,SECRETED BY TREES,1
LOLLIPOP,THINGS ON STICKS,2
ACCOUNT,TELLING OF EVENTS,0
CHECKERS,BLACK OR RED,3
COTTON SWAB,THINGS ON STICKS,2
LICORICE,BLACK OR RED,3
GUM,SECRETED BY TREES,1
CORN DOG,THINGS ON STICKS,2
STORY,TELLING OF EVENTS,0
SAP,SECRETED BY TREES,1
CHRONICLE,TELLING OF EVENTS,0
RESIN,SECRETED BY TREES,1
ROULETTE,BLACK OR RED,3
DESCRIPTION,TELLING OF EVENTS,0
LURCH,CAREEN,0
TRANCE,ELECTRONIC DANCE MUSIC GENRES,2
TREE,WORDS AFTER “ASH”,3
THING,WHAT A NOUN MIGHT BE,1
TRAY,WORDS AFTER “ASH”,3
REEL,CAREEN,0
WEDNESDAY,WORDS AFTER “ASH”,3
JUNGLE,ELECTRONIC DANCE MUSIC GENRES,2
PITCH,CAREEN,0
IDEA,WHAT A NOUN MIGHT BE,1
HEAVE,CAREEN,0
PERSON,WHAT A NOUN MIGHT BE,1
BLOND,WORDS AFTER “ASH”,3
HOUSE,ELECTRONIC DANCE MUSIC GENRES,2
AMBIENT,ELECTRONIC DANCE MUSIC GENRES,2
PLACE,WHAT A NOUN MIGHT BE,1
LIGHT,ASSOCIATED PRINCIPLES IN CHINESE PHILOSOPHY,3
SCORE,ATTAIN,0
LAND,ATTAIN,0
SEA,LARGE GROUP,1
HOST,LARGE GROUP,1
BOW,PARTS OF A SHIP,2
WIN,ATTAIN,0
YANG,ASSOCIATED PRINCIPLES IN CHINESE PHILOSOPHY,3
ANCHOR,PARTS OF A SHIP,2
MASCULINE,ASSOCIATED PRINCIPLES IN CHINESE PHILOSOPHY,3
FLOCK,LARGE GROUP,1
DECK,PARTS OF A SHIP,2
EXPANSIVE,ASSOCIATED PRINCIPLES IN CHINESE PHILOSOPHY,3
BRIDGE,PARTS OF A SHIP,2
EARN,ATTAIN,0
CROWD,LARGE GROUP,1
PLAZA,FEATURED IN “ELOISE”,3
OVERLOOK,DISREGARD,1
BONUS,GOOD THINGS TO GET AT WORK,0
DISCOUNT,DISREGARD,1
CLUB,KINDS OF CRACKERS,2
PROMOTION,GOOD THINGS TO GET AT WORK,0
RITZ,KINDS OF CRACKERS,2
ANIMAL,KINDS OF CRACKERS,2
RAISE,GOOD THINGS TO GET AT WORK,0
TURTLE,FEATURED IN “ELOISE”,3
GOLDFISH,KINDS OF CRACKERS,2
FORGET,DISREGARD,1
PUG,FEATURED IN “ELOISE”,3
IGNORE,DISREGARD,1
EQUITY,GOOD THINGS TO GET AT WORK,0
ELOISE,FEATURED IN “ELOISE”,3
RUBBER,___ BAND,3
BABY,WHAT A SITTER MIGHT SIT,2
BUGGY,NOT WORKING RELIABLY,0
BUMPER,CAR PARTS,1
HOUSE,WHAT A SITTER MIGHT SIT,2
MIRROR,CAR PARTS,1
ERRATIC,NOT WORKING RELIABLY,0
TRIBUTE,___ BAND,3
SPOTTY,NOT WORKING RELIABLY,0
PLANT,WHAT A SITTER MIGHT SIT,2
PET,WHAT A SITTER MIGHT SIT,2
WEDDING,___ BAND,3
BOY,___ BAND,3
GRILLE,CAR PARTS,1
GLITCHY,NOT WORKING RELIABLY,0
RIM,CAR PARTS,1
QUACK,FRAUDSTER,1
GOBBLE,EAT VORACIOUSLY,2
THANKS,APPRECIATION,0
GIVING,___ TUESDAY,3
FAT,___ TUESDAY,3
TACO,___ TUESDAY,3
BOLT,EAT VORACIOUSLY,2
PRAISE,APPRECIATION,0
SUPER,___ TUESDAY,3
CREDIT,APPRECIATION,0
CON,FRAUDSTER,1
DOWN,EAT VORACIOUSLY,2
CHEAT,FRAUDSTER,1
SCARF,EAT VORACIOUSLY,2
FAKE,FRAUDSTER,1
RECOGNITION,APPRECIATION,0
ENDEAVOR,UNDERTAKING,0
CURB,FIRST WORDS OF HBO SHOWS,3
NATIONAL,M.L.B. TEAM MEMBER,2
BOARDWALK,FIRST WORDS OF HBO SHOWS,3
HERTZ,UNITS,1
TWIN,M.L.B. TEAM MEMBER,2
MOLE,UNITS,1
ENTERPRISE,UNDERTAKING,0
SILICON,FIRST WORDS OF HBO SHOWS,3
PROJECT,UNDERTAKING,0
TIGER,M.L.B. TEAM MEMBER,2
VOLT,UNITS,1
GAME,FIRST WORDS OF HBO SHOWS,3
RAY,M.L.B. TEAM MEMBER,2
SECOND,UNITS,1
VENTURE,UNDERTAKING,0
ROCK,PERFORM WELL ON,2
PALM,STEAL,1
FAST,___BALL PITCHES,3
MODERN,DANCE STYLES,0
NAIL,PERFORM WELL ON,2
SWING,DANCE STYLES,0
SCREW,___BALL PITCHES,3
KNUCKLE,___BALL PITCHES,3
POCKET,STEAL,1
ACE,PERFORM WELL ON,2
TAP,DANCE STYLES,0
SWIPE,STEAL,1
CURVE,___BALL PITCHES,3
JAZZ,DANCE STYLES,0
LIFT,STEAL,1
CRUSH,PERFORM WELL ON,2
SOLO,“FREE ___”,3
JERSEY,FOOTBALL GEAR,1
WILLY,“FREE ___”,3
WONKA,CANDY NAMES,2
YORK,CANDY NAMES,2
HAVEN,SANCTUARY,0
KINDER,CANDY NAMES,2
BIRD,“FREE ___”,3
PADS,FOOTBALL GEAR,1
CHARMS,CANDY NAMES,2
PORT,SANCTUARY,0
HELMET,FOOTBALL GEAR,1
RETREAT,SANCTUARY,0
FALLIN’,“FREE ___”,3
CLEATS,FOOTBALL GEAR,1
SHELTER,SANCTUARY,0
TRUMPET,ANNOUNCE,0
CROQUET,THINGS INVOLVING MALLETS,1
CROCODILE,ICON EMBROIDERED ON A POLO SHIRT,2
PAPER,___ CLIP,3
ALLIGATOR,___ CLIP,3
HAIR,___ CLIP,3
WHAC-A-MOLE,THINGS INVOLVING MALLETS,1
HERALD,ANNOUNCE,0
POLO PLAYER,ICON EMBROIDERED ON A POLO SHIRT,2
BROADCAST,ANNOUNCE,0
LAUREL,ICON EMBROIDERED ON A POLO SHIRT,2
XYLOPHONE,THINGS INVOLVING MALLETS,1
CARPENTRY,THINGS INVOLVING MALLETS,1
VIDEO,___ CLIP,3
SWOOSH,ICON EMBROIDERED ON A POLO SHIRT,2
DECLARE,ANNOUNCE,0
COOKIE,“SESAME STREET” CHARACTERS,2
EMMY,NAMES THAT SOUND LIKE TWO LETTERS,3
GRAMMY,FAMILIAL NICKNAMES,1
KATIE,NAMES THAT SOUND LIKE TWO LETTERS,3
JUNIOR,SOPRANOS,0
OSCAR,“SESAME STREET” CHARACTERS,2
TONY,SOPRANOS,0
POP,FAMILIAL NICKNAMES,1
CECE,NAMES THAT SOUND LIKE TWO LETTERS,3
MUMMY,FAMILIAL NICKNAMES,1
COUNT,“SESAME STREET” CHARACTERS,2
MEADOW,SOPRANOS,0
SNUFFY,“SESAME STREET” CHARACTERS,2
CUZ,FAMILIAL NICKNAMES,1
CARMELA,SOPRANOS,0
EDIE,NAMES THAT SOUND LIKE TWO LETTERS,3
PAN,FIGURES IN GREEK MYTH,2
PINE TREE,THINGS WITH NEEDLE/S,1
LEAD,STEER,0
CANDLE,STARTING WITH SYNONYMS FOR LAVATORY,3
COMPASS,THINGS WITH NEEDLE/S,1
LOOFAH,STARTING WITH SYNONYMS FOR LAVATORY,3
TURNTABLE,THINGS WITH NEEDLE/S,1
SHEPHERD,STEER,0
ATLAS,FIGURES IN GREEK MYTH,2
TOILETRIES,STARTING WITH SYNONYMS FOR LAVATORY,3
ECHO,FIGURES IN GREEK MYTH,2
GUIDE,STEER,0
SEWING KIT,THINGS WITH NEEDLE/S,1
HELEN,FIGURES IN GREEK MYTH,2
DIRECT,STEER,0
JOHNSON,STARTING WITH SYNONYMS FOR LAVATORY,3
APPLE,TECH COMPANIES,2
LIME,___STONE,3
YELLOW,___STONE,3
FACE,EXTERIOR,1
NOSE,APTITUDE,0
FRONT,EXTERIOR,1
RHINE,___STONE,3
AMAZON,TECH COMPANIES,2
SURFACE,EXTERIOR,1
GIFT,APTITUDE,0
ORACLE,TECH COMPANIES,2
BRIM,___STONE,3
INSTINCT,APTITUDE,0
INTUIT,TECH COMPANIES,2
OUTSIDE,EXTERIOR,1
FLAIR,APTITUDE,0
PUZZLE,BAFFLE,0
MANIA,COLLOQUIAL SUFFIXES,3
BUZZ,"“TOY STORY” CHARACTERS, FAMILIARLY",2
GATE,COLLOQUIAL SUFFIXES,3
CORE,COLLOQUIAL SUFFIXES,3
HEX,CURSE,1
VEX,BAFFLE,0
REX,"“TOY STORY” CHARACTERS, FAMILIARLY",2
SLINKY,"“TOY STORY” CHARACTERS, FAMILIARLY",2
STUMP,BAFFLE,0
POX,CURSE,1
PERPLEX,BAFFLE,0
JINX,CURSE,1
HAMM,"“TOY STORY” CHARACTERS, FAMILIARLY",2
SPELL,CURSE,1
PILLED,COLLOQUIAL SUFFIXES,3
SUN,W.N.B.A. TEAMS,2
FLY,WAYS TO ATTRACT FISH,1
HORN,LONG___,3
WINGS,W.N.B.A. TEAMS,2
ASSOCIATE,THINK OF TOGETHER,0
LEGS,LONG___,3
FELLOW,LONG___,3
BOW,LONG___,3
STORM,W.N.B.A. TEAMS,2
CHUM,WAYS TO ATTRACT FISH,1
RELATE,THINK OF TOGETHER,0
LIBERTY,W.N.B.A. TEAMS,2
BAIT,WAYS TO ATTRACT FISH,1
EQUATE,THINK OF TOGETHER,0
LURE,WAYS TO ATTRACT FISH,1
AFFILIATE,THINK OF TOGETHER,0
SANDWICH,CRAM,1
CATERPILLAR,COMPANIES NAMED AFTER ANIMALS,2
SHOEHORN,CRAM,1
SEOUL,HOMOPHONES OF MUSIC GENRES,3
SLUG,PUNCH,0
WRAP,HOMOPHONES OF MUSIC GENRES,3
WEDGE,CRAM,1
SOCK,PUNCH,0
PUMA,COMPANIES NAMED AFTER ANIMALS,2
BELT,PUNCH,0
METTLE,HOMOPHONES OF MUSIC GENRES,3
DOVE,COMPANIES NAMED AFTER ANIMALS,2
INDY,HOMOPHONES OF MUSIC GENRES,3
GREYHOUND,COMPANIES NAMED AFTER ANIMALS,2
BLOW,PUNCH,0
SQUEEZE,CRAM,1
RAY,WORDS AFTER “X”,3
FACTOR,WORDS AFTER “X”,3
LIGHTER,USED IN STARTING A FIRE,1
STAIN,USED TO VIEW A BIOLOGICAL SAMPLE,2
MICROSCOPE,USED TO VIEW A BIOLOGICAL SAMPLE,2
GAMES,WORDS AFTER “X”,3
CONSIDERATION,DELIBERATION,0
MAGNIFYING GLASS,USED IN STARTING A FIRE,1
REFLECTION,DELIBERATION,0
MATCHES,USED IN STARTING A FIRE,1
SLIDE,USED TO VIEW A BIOLOGICAL SAMPLE,2
THOUGHT,DELIBERATION,0
FLINT,USED IN STARTING A FIRE,1
FILES,WORDS AFTER “X”,3
SCRUTINY,DELIBERATION,0
SPECIMEN,USED TO VIEW A BIOLOGICAL SAMPLE,2
FISH,FEEL AROUND (FOR),2
CALL,GIVE A TITLE TO,0
WANDA,COUNTRIES MINUS FIRST LETTER,3
RAN,COUNTRIES MINUS FIRST LETTER,3
INLAND,COUNTRIES MINUS FIRST LETTER,3
CRUISE,PARTS OF A FLIGHT,1
FUMBLE,FEEL AROUND (FOR),2
TAXI,PARTS OF A FLIGHT,1
TOUCHDOWN,PARTS OF A FLIGHT,1
DUB,GIVE A TITLE TO,0
OLIVIA,COUNTRIES MINUS FIRST LETTER,3
ROOT,FEEL AROUND (FOR),2
NAME,GIVE A TITLE TO,0
RUMMAGE,FEEL AROUND (FOR),2
TAKEOFF,PARTS OF A FLIGHT,1
LABEL,GIVE A TITLE TO,0
HAIRSPRAY,THINGS YOU SHAKE,1
ROSEBUD,ENDING IN SYNONYMS FOR “FRIEND”,3
POKÉMON,PROPER NOUN PORTMANTEAUX,2
PRIMATE,ENDING IN SYNONYMS FOR “FRIEND”,3
XANADU,UTOPIA,0
JAZZERCISE,PROPER NOUN PORTMANTEAUX,2
KETCHUM,ENDING IN SYNONYMS FOR “FRIEND”,3
SNOWGLOBE,THINGS YOU SHAKE,1
PARALYMPICS,PROPER NOUN PORTMANTEAUX,2
PAYPAL,ENDING IN SYNONYMS FOR “FRIEND”,3
PARADISE,UTOPIA,0
WIKIPEDIA,PROPER NOUN PORTMANTEAUX,2
SEVENTH HEAVEN,UTOPIA,0
SALAD DRESSING,THINGS YOU SHAKE,1
MAGIC 8 BALL,THINGS YOU SHAKE,1
SHANGRI-LA,UTOPIA,0
TRASH,EMAIL FOLDERS,1
PHISH,ANIMAL HOMOPHONES,3
CRUSH,CITRUS SODAS,2
TROLL,FANTASY CREATURES,0
BORE,ANIMAL HOMOPHONES,3
SPAM,EMAIL FOLDERS,1
LINKS,ANIMAL HOMOPHONES,3
SQUIRT,CITRUS SODAS,2
SPRITE,CITRUS SODAS,2
TOWED,ANIMAL HOMOPHONES,3
GIANT,FANTASY CREATURES,0
DRAFTS,EMAIL FOLDERS,1
PIXIE,FANTASY CREATURES,0
SENT,EMAIL FOLDERS,1
STARRY,CITRUS SODAS,2
DRAGON,FANTASY CREATURES,0
GOING,WORDS IN AN AUCTION-ENDING PHRASE,1
SOLE,FISH,0
REAL,GLOBAL CURRENCIES,2
BUTTER,WORDS BEFORE “CUP”,3
FLUKE,FISH,0
SOLD,WORDS IN AN AUCTION-ENDING PHRASE,1
DIVA,WORDS BEFORE “CUP”,3
SOL,GLOBAL CURRENCIES,2
ONCE,WORDS IN AN AUCTION-ENDING PHRASE,1
SOLO,WORDS BEFORE “CUP”,3
TANG,FISH,0
YUAN,GLOBAL CURRENCIES,2
POUND,GLOBAL CURRENCIES,2
TWICE,WORDS IN AN AUCTION-ENDING PHRASE,1
WORLD,WORDS BEFORE “CUP”,3
MULLET,FISH,0
THUMB,"SKIM THROUGH, AS PAGES",2
KEY,POP SINGERS MINUS “S”,3
LEAF,"SKIM THROUGH, AS PAGES",2
STYLE,POP SINGERS MINUS “S”,3
MACE,SPICES,0
MAR,POP SINGERS MINUS “S”,3
FLAIL,PERFORM POORLY,1
FLIP,"SKIM THROUGH, AS PAGES",2
SPEAR,POP SINGERS MINUS “S”,3
CLOVE,SPICES,0
TANK,PERFORM POORLY,1
PEPPER,SPICES,0
RIFFLE,"SKIM THROUGH, AS PAGES",2
FLOUNDER,PERFORM POORLY,1
NUTMEG,SPICES,0
FLOP,PERFORM POORLY,1
LIGHT BULB,CLASSIC JOKE STAPLES,3
SNOWBALL,KINDS OF PLAY FIGHTS,1
HAM,TYPES OF RADIO,0
CHICKEN,CLASSIC JOKE STAPLES,3
PILLOW,KINDS OF PLAY FIGHTS,1
YODEL,SNACK CAKES,2
BAR,CLASSIC JOKE STAPLES,3
FOOD,KINDS OF PLAY FIGHTS,1
KNOCK-KNOCK,CLASSIC JOKE STAPLES,3
WALKIE-TALKIE,TYPES OF RADIO,0
DING DONG,SNACK CAKES,2
WATER BALLOON,KINDS OF PLAY FIGHTS,1
SATELLITE,TYPES OF RADIO,0
DEVIL DOG,SNACK CAKES,2
AM,TYPES OF RADIO,0
HOHO,SNACK CAKES,2
TISSUE,KINDS OF PAPER,2
CARPET,KINDS OF TENNIS COURTS,3
WAX,KINDS OF PAPER,2
PLUCK,INTREPIDITY,0
DRAG,ROAD,1
NERVE,INTREPIDITY,0
CLAY,KINDS OF TENNIS COURTS,3
GRAPH,KINDS OF PAPER,2
GRASS,KINDS OF TENNIS COURTS,3
ARTERY,ROAD,1
HARD,KINDS OF TENNIS COURTS,3
HEART,INTREPIDITY,0
DRIVE,ROAD,1
GRIT,INTREPIDITY,0
CONSTRUCTION,KINDS OF PAPER,2
AVENUE,ROAD,1
TACKLE,DEAL WITH,0
TEAPOT,___ DOME,3
HOLD,INVESTMENT VERBS,2
ONION,___ DOME,3
SHORT,INVESTMENT VERBS,2
FIELD,DEAL WITH,0
STOUT,STYLES OF BEER,1
HEDGE,INVESTMENT VERBS,2
HANDLE,DEAL WITH,0
SOUR,STYLES OF BEER,1
TRADE,INVESTMENT VERBS,2
CAPITOL,___ DOME,3
BITTER,STYLES OF BEER,1
CHROME,___ DOME,3
MANAGE,DEAL WITH,0
BOCK,STYLES OF BEER,1
TAP,BAR FIXTURES,1
TUG,WATERCRAFT,2
KEG,BAR FIXTURES,1
BARREL,SEEN IN “DONKEY KONG”,3
TABLE,DEFER,0
SUB,WATERCRAFT,2
BARGE,WATERCRAFT,2
HAMMER,SEEN IN “DONKEY KONG”,3
